0.0,0.4018816
0.1,0.38821269
0.2,0.38150576
0.3,0.37946785
0.4,0.38118499
0.5,0.38947261
0.6,0.40604949
0.7,0.40110651
0.8,0.45696342
0.9,0.62744566
1.0,0.62744566
1.1,0.59013083
1.2,0.5694726
1.3,0.55404595
1.4,0.54345437
1.5,0.53610996
1.6,0.53063519
1.7,0.52627914
1.8,0.52402127
1.9,0.52285149
2.0,0.52048995
2.1,0.51909772
2.2,0.51810574
2.3,0.5173909
2.4,0.51688647
2.5,0.51653198
2.6,0.51628105
2.7,0.51609804
2.8,0.51596277
2.9,0.51586071
3.0,0.51578135
